stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5710AWA10101,,"Hazlitt Close",,51.527269339,-3.124275682,,,0,,,0
5710AWA10100,,"Hazlitt Close",,51.528390533,-3.122688743,,,0,,,0
5720AWA12347,,"Health Centre",,51.434720449,-3.183186376,,,0,,,0
5710AWA11364,,"Health Centre",,51.49090903,-3.240802014,,,0,,,0
5710AWA11365,,"Health Centre",,51.490986734,-3.24110661,,,0,,,0
5710AWA10582,,"Heath Halt Rd",,51.514198427,-3.182463603,,,0,,,0
5710AWA10583,,"Heath Halt Road",,51.513905114,-3.182124547,,,0,,,0
5710CBZ02530,,"Heath Halt Road",,51.512758084,-3.181734577,,,0,,,0
5710WDB25397,,"Heath Halt Road",,51.513145796,-3.181629325,,,0,,,0
5710WDB48430,,"Heath Hospital (Multi Storey)",,51.50588372,-3.187669431,,,0,,,0
5710AWA10529,,"Heath Hospital (Opp. Main Entr)",,51.506245619,-3.188532709,,,0,,,0
5710AWA10521,,"Heath Hotel",,51.499100448,-3.184305748,,,0,,,0
5710AWA10522,,"Heath Hotel",,51.499174401,-3.184105973,,,0,,,0
5710AWA10612,,"Heath Hotel",,51.498941805,-3.184877895,,,0,,,0
5710AWA10613,,"Heath Hotel",,51.4989263,-3.184632582,,,0,,,0
5710AWA10581,,"Heath Park Ave",,51.516365171,-3.183384446,,,0,,,0
5710AWA10580,,"Heath Park Avenue",,51.515799559,-3.183297725,,,0,,,0
5710AWA10532,,"Heath Park Way",,51.508579182,-3.191280828,,,0,,,0
5710AWA11240,,Heathcock,,51.496295525,-3.222797087,,,0,,,0
5710AWA10586,,Heathmead,,51.50887995,-3.18288785,,,0,,,0
5710AWA10967,,Heathway,,51.513927164,-3.193265009,,,0,,,0
5710AWA10966,,Heathway,,51.514200366,-3.192926277,,,0,,,0
5710AWA10978,,"Heathway Top",,51.519460433,-3.19382763,,,0,,,0
5710AWA10977,,"Heathway Top",,51.519390424,-3.19363843,,,0,,,0
5710AWA10587,,"Heathwood Grove",,51.508503552,-3.182762823,,,0,,,0
5720AWA10445,,"Hebron Hall",,51.428054696,-3.216549087,,,0,,,0
5720AWA10446,,"Hebron Hall",,51.427955923,-3.216535675,,,0,,,0
5710AWA10195,,"Hendre Road",,51.520230409,-3.112787971,,,0,,,0
5710AWA10196,,"Hendre Road",,51.519864701,-3.112476382,,,0,,,0
5710WDB48539,,"Heol Bennett",,51.53334083,-3.124599454,,,0,,,0
5710WDB48542,,"Heol Booths 2",,51.535391906,-3.124922803,,,0,,,0
5710WDB48545,,"Heol Booths 3",,51.536373814,-3.125653511,,,0,,,0
5710WDB25132,,"Heol Danyrodyn",,51.530247534,-3.295789178,,,0,,,0
5710AWA10859,,"Heol Dyfed",,51.515984588,-3.200481502,,,0,,,0
5710AWA10669,,"Heol Esgyn",,51.520700757,-3.177875634,,,0,,,0
5710AWA11152,,"Heol Gabriel",,51.507402376,-3.215702544,,,0,,,0
5710AWA10893,,"Heol Hir",,51.538725243,-3.190755834,,,0,,,0
5710AWA11218,,"Heol Isaf",,51.508195717,-3.250565807,,,0,,,0
5710AWA11217,,"Heol Isaf",,51.508522712,-3.250257751,,,0,,,0
5710AWA10866,,"Heol Iscoed",,51.526147488,-3.202911098,,,0,,,0
5710AWA11016,,"Heol Lewis",,51.531682817,-3.211130479,,,0,,,0
5710AWA11017,,"Heol Lewis",,51.531618701,-3.211244112,,,0,,,0
5710AWA11006,,"Heol Llanishen Fach",,51.529109466,-3.211292832,,,0,,,0
5710AWA11007,,"Heol Llanishen Fach",,51.529186441,-3.210804728,,,0,,,0
5710AWA10953,,"Heol Merlin",,51.522613209,-3.186184198,,,0,,,0
5710AWA10952,,"Heol Merlin",,51.522510144,-3.185705859,,,0,,,0
5710AWA11005,,"Heol Nant Castan",,51.528249614,-3.213576534,,,0,,,0
5710AWA11004,,"Heol Nant Castan",,51.528338166,-3.213708631,,,0,,,0
5710AWA11054,,"Heol Pant Y Rhyn",,51.523535362,-3.230541077,,,0,,,0
5710AWA11055,,"Heol Pant Y Rhyn",,51.523344095,-3.230447704,,,0,,,0
5710AWA11503,,"Heol Pennar",,51.473132487,-3.239864541,,,0,,,0
5710AWA11517,,"Heol Pennar",,51.47356653,-3.239668971,,,0,,,0
5710AWA10356,,"Heol Pontprennau",,51.535524466,-3.131688112,,,0,,,0
5710AWA10355,,"Heol Pontprennau",,51.535533123,-3.132654333,,,0,,,0
5710AWA11224,,"Heol Seddon",,51.502947415,-3.243520738,,,0,,,0
5710AWA11225,,"Heol Seddon",,51.503125827,-3.243655267,,,0,,,0
5710AWA11485,,"Heol Trelai",,51.471523514,-3.259036412,,,0,,,0
5710AWA11495,,"Heol Trenewydd",,51.470502371,-3.251867069,,,0,,,0
5710AWA11009,,"Heol Uchaf",,51.529976778,-3.209153406,,,0,,,0
5710AWA11008,,"Heol Uchaf Spar",,51.529609919,-3.209850079,,,0,,,0
5710AWA11231,,"Heol Urban",,51.500194955,-3.235954178,,,0,,,0
5710AWA11230,,"Heol Urban",,51.500332376,-3.235712977,,,0,,,0
5710AWA11002,,"Heol y Deri",,51.527468701,-3.216914589,,,0,,,0
5710AWA11003,,"Heol y Deri",,51.527452965,-3.216697936,,,0,,,0
5710WDB48568,,"Heol Y Rhosog",,51.500918268,-3.117273443,,,0,,,0
5710WDB48567,,"Heol Y Rhosog",,51.50076558,-3.117255302,,,0,,,0
5710AWA11571,,Heol-y-Felin,,51.481888473,-3.235847928,,,0,,,0
5710AWA11496,,Heol-y-Gaer,,51.470813953,-3.250383275,,,0,,,0
5710AWA10760,,"Herbert Street",,51.476119119,-3.170002174,,,0,,,0
5710WDB46608,,"Herbert Street",,51.474639201,-3.171544574,,,0,,,0
5710AWA10759,,"Herbert Street",,51.476403305,-3.16923188,,,0,,,0
5710AWA11626,,"Hereford Street",,51.47248788,-3.189289187,,,0,,,0
5710AWA10165,,"Heritage Inn",,51.526206614,-3.102670192,,,0,,,0
5710AWA10177,,"Heritage Park",,51.527657186,-3.096607496,,,0,,,0
5710AWA10136,,"Heron Road",,51.506962709,-3.119899662,,,0,,,0
5710AWA10135,,"Heron Road",,51.50680172,-3.119809261,,,0,,,0
5710AWA10063,,"High School",,51.516847828,-3.120516864,,,0,,,0
5710AWA10119,,"High School",,51.516723624,-3.12034087,,,0,,,0
5710AWA10121,,Highcroft,,51.513316974,-3.124906542,,,0,,,0
5710AWA10061,,Highcroft,,51.513268655,-3.125256691,,,0,,,0
5710AWA10585,,"Highfield Road Top",,51.511107483,-3.18223945,,,0,,,0
5710AWA10584,,"Highfield Road Top",,51.510502715,-3.182468764,,,0,,,0
5710AWA10128,,Highlands,,51.501864645,-3.132971806,,,0,,,0
5720AWA11704,,"Highlight Lane",,51.417238537,-3.289023808,,,0,,,0
5720AWA10752,,"Highlight Park",,51.415571584,-3.288516735,,,0,,,0
5720AWA10753,,"Highlight Park",,51.415604538,-3.28879089,,,0,,,0
5710AWA11539,,"Highmead Road",,51.48009298,-3.239831561,,,0,,,0
5720AWA11731,,"Hilda Street",,51.402257285,-3.276742089,,,0,,,0
5710AWA10647,,"Hillside Court",,51.499664394,-3.163080821,,,0,,,0
5710AWA10352,,"Hollington Drive",,51.535482818,-3.134138137,,,0,,,0
5710AWA10328,,"Holly Bush",,51.524293153,-3.154804262,,,0,,,0
5710AWA10703,,"Holly Grove",,51.544446108,-3.178085039,,,0,,,0
5710WDB23366,,"Holly Grove",,51.544443356,-3.178358964,,,0,,,0
5710AWA11383,,"Holly Rd",,51.490488399,-3.245702327,,,0,,,0
5710AWA11059,,"Hollybush Inn",,51.521510876,-3.233763879,,,0,,,0
5710AWA11056,,"Hollybush Inn",,51.521805302,-3.232272805,,,0,,,0
5710AWA11058,,"Hollybush Inn",,51.521225643,-3.233525552,,,0,,,0
5710AWA11057,,"Hollybush Inn",,51.521775608,-3.232531451,,,0,,,0
5720CBX02465,,"Holmsdale Place",,51.433020197,-3.170727536,,,0,,,0
5710AWA10476,,"Holmwood Close",,51.51196714,-3.164623126,,,0,,,0
5720AWA11915,,"Holton Road",,51.404742769,-3.270614841,,,0,,,0
5710AWA11376,,"Holy Family Church",,51.498033631,-3.239670147,,,0,,,0
5710AWA11497,,"Home Guard Club",,51.470955656,-3.249287881,,,0,,,0
5710AWA11501,,"Home Guard Club",,51.471654838,-3.246960112,,,0,,,0
5710AWA10993,,"Homelands Rd",,51.517529166,-3.207685083,,,0,,,0
5710CBZ02542,,"Horle Close",,51.465092293,-3.177234688,,,0,,,0
5710CBZ02543,,"Horle Close",,51.465373862,-3.176954017,,,0,,,0
5720AWA10382,,Hospital,,51.448273787,-3.200632751,,,0,,,0
5710AWA11065,,Hospital,,51.518759978,-3.229423331,,,0,,,0
5710WDB48428,,Hospital,,51.505882849,-3.190273926,,,0,,,0
5710AWA11064,,Hospital,,51.519153619,-3.230471665,,,0,,,0
5720AWA11888,,Hospital,,51.414202539,-3.282985085,,,0,,,0
5720AWA10384,,Hospital,,51.448149632,-3.198284269,,,0,,,0
5720AWA10383,,Hospital,,51.44924271,-3.2052988,,,0,,,0
5710AWA11542,,"Howell Road",,51.478487374,-3.251308122,,,0,,,0
5710AWA11243,,"Howells School",,51.492031549,-3.213449767,,,0,,,0
5710WDB25315,,"Hurford Place",,51.530333618,-3.166821825,,,0,,,0
5710AWA10240,,Infirmary,,51.484548363,-3.165782149,,,0,,,0
5710AWA10239,,Infirmary,,51.484654624,-3.165666907,,,0,,,0
5710AWA10048,,Infirmary,,51.485891446,-3.162734301,,,0,,,0
5710WDB48508,,Infirmary,,51.485645162,-3.163395581,,,0,,,0
5710AWA10047,,Infirmary,,51.484800215,-3.165774171,,,0,,,0
5710AWA10524,,"Inglefield Ave",,51.503324104,-3.183666056,,,0,,,0
5710AWA11318,,"Insole Place",,51.489832116,-3.225269785,,,0,,,0
5710AWA11417,,"Insole Shops",,51.488585794,-3.225695111,,,0,,,0
5710AWA10970,,Interchange,,51.503605329,-3.197591461,,,0,,,0
5710AWA10605,,Interchange,,51.504331548,-3.19691891,,,0,,,0
5710AWA10447,,Interchange,,51.521700782,-3.142227621,,,0,,,0
5710AWA10604,,Interchange,,51.504449587,-3.196806737,,,0,,,0
5710AWA10847,,Interchange,,51.503696576,-3.198068887,,,0,,,0
5710AWA10448,,Interchange,,51.521834504,-3.142346277,,,0,,,0
5710AWA10056,,"Ipswich Road",,51.498515088,-3.141261106,,,0,,,0
5710AWA10220,,"Ipswich Road",,51.498558477,-3.140969741,,,0,,,0
5710CAA02573,,"Jackson Rd",,51.477824978,-3.260261153,,,0,,,0
5710AWA11547,,"Jackson Road",,51.477841718,-3.260376814,,,0,,,0
5710AWA11253,,"James & Jenkins",,51.504200426,-3.227864292,,,0,,,0
5710AWA11254,,"James & Jenkins",,51.504358313,-3.228243152,,,0,,,0
5710AWA11641,,"James Street",,51.464553475,-3.169979799,,,0,,,0
5710AWA10770,,"Janet Street",,51.4810349,-3.151896536,,,0,,,0
5720AWA11980,,"Jenkins Villas",,51.440895501,-3.167288723,,,0,,,0
5720AWA10430,,"Jenner Park",,51.411856987,-3.266325787,,,0,,,0
5710WDB23319,,"John Street",,51.476244297,-3.173446821,,,0,,,0
5710AWA10871,,"Johnston Road",,51.53191819,-3.204865355,,,0,,,0
5710AWA10872,,"Johnston Road",,51.531964322,-3.204751237,,,0,,,0
5710AWA10907,,"Johnston Road",,51.530516231,-3.202161281,,,0,,,0
5710AWA10368,,"Jubilee Park",,51.475763904,-3.203975217,,,0,,,0
5710AWA10367,,"Jubilee Park",,51.475848801,-3.203588672,,,0,,,0
5710AWA10217,,"Junior School",,51.505849997,-3.12997282,,,0,,,0
5710AWA11261,,"Kelston Road",,51.513998484,-3.22902129,,,0,,,0
5710AWA11262,,"Kelston Road",,51.513928229,-3.228860875,,,0,,,0
5710AWA10787,,"Kenmuir Road",,51.490125579,-3.142720079,,,0,,,0
5710AWA11612,,"Kent Street",,51.463379688,-3.181221291,,,0,,,0
5710AWA10780,,"Kenyon Road",,51.490608612,-3.137431548,,,0,,,0
5710AWA11401,,"Kerrigan Close",,51.49593878,-3.243041841,,,0,,,0
5710AWA11375,,"Keyston Road",,51.49913003,-3.240578707,,,0,,,0
5710AWA11374,,"Keyston Road",,51.499147242,-3.241501199,,,0,,,0
5710AWA10965,,"King George V Drive",,51.51484085,-3.190954221,,,0,,,0
5710AWA10964,,"King George V Drive",,51.515142184,-3.19050091,,,0,,,0
5720AWA10415,,"King William IV",,51.416757081,-3.255517476,,,0,,,0
5720AWA10416,,"King William IV",,51.416794425,-3.255389073,,,0,,,0
5710AWA11212,,"Kings Rd",,51.514644195,-3.251290078,,,0,,,0
5310AWB30436,,Kingsway,,51.583518565,-2.99202761,,,0,,,0
5310AWB30435,,"Kingsway Centre",,51.584731643,-2.991610786,,,0,,,0
5710AWA11092,,"Kingsway GA",,51.482100365,-3.179487246,,,0,,,0
5710AWA11093,,"Kingsway GB",,51.482243909,-3.179519753,,,0,,,0
5710AWA11094,,"Kingsway GC",,51.482675,-3.179545,,,0,,,0
5710AWA11097,,"Kingsway GR",,51.482364249,-3.179177228,,,0,,,0
5710AWA11095,,"Kingsway Hilton GP",,51.483031505,-3.178992821,,,0,,,0
5710AWA11486,,Knightswell,,51.468658652,-3.264759549,,,0,,,0
5710AWA10189,,"Kwik Save",,51.524648518,-3.092369403,,,0,,,0
5710AWA10994,,"Kyle Avenue",,51.517679018,-3.207977297,,,0,,,0
5720WDB25375,,"Laburnum Way",,51.429915366,-3.21341415,,,0,,,0
5720AWA10444,,"Laburnum Way",,51.430022794,-3.213460151,,,0,,,0
5710AWA10575,,"Lady Mary Road",,51.503296714,-3.173867989,,,0,,,0
5710AWA10574,,"Lady Mary Road",,51.503502176,-3.174002941,,,0,,,0
5710WDB48468,,"Lake Road North",,51.516311241,-3.177128246,,,0,,,0
5710AWA10570,,"Lakeside Drive",,51.510427312,-3.173863965,,,0,,,0
5710AWA10572,,"Lakeside Drive",,51.508966916,-3.173336494,,,0,,,0
5720AWA10422,,"Laleston Close",,51.419860535,-3.262103068,,,0,,,0
5720AWA10421,,"Laleston Close",,51.420048218,-3.261374768,,,0,,,0
5710WDB48565,,"Lamby Way",,51.49857752,-3.12509645,,,0,,,0
5710WDB48387,,"Lamby Way Depot",,51.498462174,-3.12493514,,,0,,,0
5710AWA11326,,"Lansdowne Road",,51.480949978,-3.212919671,,,0,,,0
5710AWA11325,,"Lansdowne Road",,51.480608265,-3.21205203,,,0,,,0
5710AWA10901,,"Launcelot Cres",,51.537141741,-3.196150304,,,0,,,0
5710AWA10902,,"Launcelot Crescent",,51.537226931,-3.196613933,,,0,,,0
5720AWA10401,,"Laura Street",,51.41275198,-3.237260841,,,0,,,0
5720AWA10402,,"Laura Street",,51.41226597,-3.238153615,,,0,,,0
5710AWA10104,,"Laureate Close",,51.523392909,-3.129989095,,,0,,,0
5710AWA10106,,"Laureate Close",,51.523591931,-3.129864295,,,0,,,0
5720AWA12385,,"Lavernock Road",,51.430462536,-3.183651754,,,0,,,0
5710AWA11118,,"Law Courts",,51.484342835,-3.18115093,,,0,,,0
5710AWA11575,,"Leckwith Close",,51.475701169,-3.202202462,,,0,,,0
5720AWA10374,,"Leckwith Green",,51.46042056,-3.213863326,,,0,,,0
5720AWA10373,,"Leckwith Green",,51.46041907,-3.21400723,,,0,,,0
5710CAA02579,,"Leckwith Place",,51.478426629,-3.201237332,,,0,,,0
5710CAA02580,,"Leckwith Place",,51.478049216,-3.201213015,,,0,,,0
5720AWA10024,,"Lee Road",,51.411715608,-3.259419881,,,0,,,0
5710AWA10942,,"Leisure Centre",,51.526866524,-3.190604938,,,0,,,0
5710AWA10943,,"Leisure Centre",,51.526997057,-3.190147051,,,0,,,0
5710AWA10450,,"Leisure Centre",,51.521750748,-3.146322351,,,0,,,0
5710AWA10449,,"Leisure Centre",,51.521510282,-3.146085695,,,0,,,0
5720WDB22910,,"Lennox Green",,51.411851736,-3.239911061,,,0,,,0
5710WDB48537,,"Letton Road",,51.472269168,-3.169918054,,,0,,,0
5710CBZ02493,,"Leven Close",,51.515789268,-3.173583892,,,0,,,0
5710CBZ02494,,"Leven Close",,51.51581393,-3.173815115,,,0,,,0
5710AWA10543,,Library,,51.496691071,-3.165414918,,,0,,,0
5710AWA11266,,Library,,51.515865236,-3.225065037,,,0,,,0
5710AWA10264,,Library,,51.496555108,-3.164619134,,,0,,,0
5710AWA11265,,Library,,51.515753148,-3.225465562,,,0,,,0
5710AWA10266,,Library,,51.496675406,-3.164276462,,,0,,,0
5710AWA11207,,Library,,51.518690505,-3.257180537,,,0,,,0
5710AWA10520,,Library,,51.497685212,-3.182871664,,,0,,,0
5710CBZ02488,,"Lisvane (Post Office)",,51.541274578,-3.169740535,,,0,,,0
5710AWA10694,,"Lisvane (Post Office)",,51.54107494,-3.169922873,,,0,,,0
5710AWA10897,,"Lisvane Station",,51.544403931,-3.186729258,,,0,,,0
5710AWA10898,,"Lisvane Station",,51.544337895,-3.186946159,,,0,,,0
5710AWA10701,,"Lisvane Station",,51.5445971,-3.184520672,,,0,,,0
5710AWA11691,,"Littleton Street",,51.477604866,-3.197183794,,,0,,,0
5710AWA11692,,"Littleton Street",,51.477534284,-3.197491541,,,0,,,0
5710AWA11778,,"Llandaff Fields",,51.489130585,-3.203520773,,,0,,,0
5710AWA11255,,"Llandaff Station",,51.506818256,-3.228343895,,,0,,,0
5710AWA11256,,"Llandaff Station",,51.506957453,-3.228197784,,,0,,,0
5710AWA10670,,"Llandennis Road",,51.520274631,-3.178224968,,,0,,,0
5720WDB48435,,"Llandough Church",,51.443578872,-3.20030095,,,0,,,0
5720AWA11787,,"Llandough Hill",,51.451502793,-3.194385178,,,0,,,0
5720AWA11786,,"Llandough Hill",,51.452230992,-3.195282087,,,0,,,0
5720AWA10385,,"Llandough Hospital",,51.446823179,-3.197400089,,,0,,,0
5720CBZ02536,,"Llandough Hospital (opp. Main Entrance)",,51.448821501,-3.203069372,,,0,,,0
5720AWA10380,,"Llandough Institute",,51.450537543,-3.199005201,,,0,,,0
5720AWA10379,,"Llandough Institute",,51.451026869,-3.199165103,,,0,,,0
5720WDB25111,,"Llandough Trading Est",,51.454225,-3.198140705,,,0,,,0
5710AWA10275,,"Llanedeyrn Road",,51.505958072,-3.149383976,,,0,,,0
5710AWA10274,,"Llanedeyrn Road",,51.505936421,-3.149758057,,,0,,,0
5710AWA10191,,"Llaneirwg Way",,51.525165848,-3.107200089,,,0,,,0
5710AWA10190,,"Llaneirwg Way",,51.525056474,-3.107355997,,,0,,,0
5710AWA10066,,"Llaneirwg Way",,51.527440803,-3.108149042,,,0,,,0
5710AWA10073,,"Llaneirwg Way",,51.527509585,-3.107530848,,,0,,,0
5710AWA11341,,"Llangattock Road",,51.48931802,-3.237345172,,,0,,,0
5710AWA10495,,"Llangorse Rd",,51.522697688,-3.165199614,,,0,,,0
5710AWA10908,,"Llangranog Road",,51.53095186,-3.201769093,,,0,,,0
5710AWA10923,,"Llanishen Church Heol Hir",,51.529487218,-3.189318199,,,0,,,0
5710AWA10682,,"Llanishen Station",,51.531947499,-3.182548705,,,0,,,0
5710AWA10683,,"Llanishen Station",,51.532304627,-3.181909194,,,0,,,0
5710AWA10523,,"Llanishen Street",,51.502146039,-3.183678748,,,0,,,0
5710AWA12983,,"Llanon Road",,51.535009457,-3.190082128,,,0,,,0
5710AWA12982,,"Llanon Road",,51.534633215,-3.189942553,,,0,,,0
5710AWA10911,,"Llanon Road",,51.533647785,-3.195770346,,,0,,,0
5710AWA10912,,"Llanon Road",,51.533803985,-3.195442837,,,0,,,0
5710AWA10060,,"Llanrumney Ave",,51.510597699,-3.12903837,,,0,,,0
5710AWA10081,,"Llanrumney Avenue",,51.509898797,-3.130649408,,,0,,,0
5710AWA10112,,"Llanrumney Hall",,51.522004568,-3.131295199,,,0,,,0
5710AWA10113,,"Llanrumney Hall",,51.522481994,-3.131206136,,,0,,,0
5710AWA11235,,"Llantrisant Rise",,51.499060805,-3.233503181,,,0,,,0
5710WDB25404,,"Llantrisant Road",,51.505700169,-3.248905305,,,0,,,0
5710WDB48519,,"Llantrisant Road",,51.505552075,-3.248879642,,,0,,,0
5710AWA11552,,"Llewellyn Ave",,51.481692492,-3.252619963,,,0,,,0
5710AWA11551,,"Llewellyn Avenue",,51.481759791,-3.253053842,,,0,,,0
5710WDB48421,,"Lloyd George Avenue",,51.468104713,-3.166428269,,,0,,,0
5710WDB25077,,"Lloyd George Avenue",,51.467842581,-3.16656555,,,0,,,0
5710AWA10331,,"Llwyn Castan",,51.527039605,-3.153489889,,,0,,,0
5710AWA10330,,"Llwyn Castan",,51.526253399,-3.153888054,,,0,,,0
5710WDB48443,,"Llys Enfys",,51.522689109,-3.199057886,,,0,,,0
5710WDB48442,,"Llys Enfys",,51.522751298,-3.19913159,,,0,,,0
5710AWA14479,,"Llys Gwynno",,51.520198866,-3.326766497,,,0,,,0
5710AWA10688,,Lodge,,51.537533858,-3.170653917,,,0,,,0
5710AWA10689,,Lodge,,51.537698978,-3.170326523,,,0,,,0
5710AWA10481,,"Lomond Crescent",,51.514782426,-3.16544434,,,0,,,0
5710AWA10480,,"Lomond Crescent",,51.514853369,-3.164639106,,,0,,,0
5710AWA11022,,"Lon Ysgubor",,51.530465024,-3.217585578,,,0,,,0
5710AWA11023,,"Lon Ysgubor",,51.530233544,-3.217363154,,,0,,,0
5710AWA10816,,"Longcross Street",,51.484390454,-3.16357463,,,0,,,0
5710AWA10464,,"Lonsdale Road",,51.504738701,-3.153603736,,,0,,,0
5710AWA11001,,Lon-y-Rhyd,,51.525754395,-3.215744504,,,0,,,0
5710AWA11000,,Lon-y-Rhyd,,51.525498482,-3.215276409,,,0,,,0
5710AWA10468,,"Lothian Cres",,51.505847373,-3.158804449,,,0,,,0
5710AWA10467,,"Lothian Cres",,51.505699246,-3.158325207,,,0,,,0
5710WDB46611,,"Lower Churchill Way",,51.479845053,-3.171249578,,,0,,,0
5720AWA11873,,"Lower Merthyr Dyfan",,51.419831422,-3.271450382,,,0,,,0
5720AWA11874,,"Lower Merthyr Dyfan",,51.420271191,-3.271271165,,,0,,,0
5710AWA10248,,"Lowther Road",,51.489676659,-3.17180404,,,0,,,0
5710AWA10247,,"Lowther Road",,51.4886092,-3.171546215,,,0,,,0
5710AWA10082,,"Lynton Terrace",,51.511314723,-3.131145601,,,0,,,0
5710AWA10109,,"Lynton Terrace",,51.515687186,-3.130893643,,,0,,,0
5710WDB25186,,"M&S Ty Glas Avenue",,51.526798293,-3.192895192,,,0,,,0
5710CAA02625,,"M&S Ty Glas Avenue",,51.526927316,-3.19170209,,,0,,,0
5710AWA10321,,Maelfa,,51.513678675,-3.153100988,,,0,,,0
5710AWA10320,,Maelfa,,51.513618545,-3.153107539,,,0,,,0
5710WDB48520,,"Maes y Llech",,51.506959098,-3.25269331,,,0,,,0
5710AWA12450,,"Maes y Llech",,51.507761778,-3.254992011,,,0,,,0
5710CBZ02495,,"Maes yr Awel",,51.519436118,-3.256408354,,,0,,,0
5310AWB31086,,"Maesglas BP Garage",,51.568956423,-3.016729447,,,0,,,0
5310AWB30502,,"Maesglas McDonald`s",,51.575355514,-3.008280647,,,0,,,0
5310AWB30503,,"Maesglas McDonald`s",,51.574797333,-3.008822127,,,0,,,0
5310AWB30500,,"Maesglas Post Office",,51.572826926,-3.012097319,,,0,,,0
5310AWB30499,,"Maesglas Shops",,51.570697722,-3.013969078,,,0,,,0
5710AWA10861,,"Maes-y-Coed Road",,51.518990746,-3.201079423,,,0,,,0
5710WDB25438,,Maes-yr-Onnen,,51.521056915,-3.323245678,,,0,,,0
5710WDB46609,,"Magretion Place",,51.471233263,-3.169200457,,,0,,,0
5710AWA10842,,"Maindy Stadium",,51.496662415,-3.19219094,,,0,,,0
5710AWA10606,,"Maitland Street",,51.503818373,-3.195121166,,,0,,,0
5710AWA10207,,"Manorbier Cres",,51.509737348,-3.124060108,,,0,,,0
5710AWA10206,,"Manorbier Cres",,51.509718264,-3.124174917,,,0,,,0
5710AWA11450,,"Mansell Ave",,51.473566409,-3.272411383,,,0,,,0
5710AWA11393,,"Maple Drive",,51.495608369,-3.257164684,,,0,,,0
5720AWA12376,,"Maple Road",,51.434930686,-3.1899534,,,0,,,0
5710AWA10133,,"Mardy Road",,51.503674339,-3.121504756,,,0,,,0
5720AWA11814,,"Maslin Park",,51.393394546,-3.274770484,,,0,,,0
5710AWA11158,,"Master Gunner",,51.501358825,-3.21319329,,,0,,,0
5710AWA11545,,"Mcdonald Rd",,51.475314945,-3.26037915,,,0,,,0
5710AWA11340,,"McLay Court",,51.489112148,-3.236403372,,,0,,,0
5710AWA10506,,"Meadow Close",,51.531119551,-3.160109351,,,0,,,0
5710AWA10187,,"Meadowlane Primary School",,51.517370091,-3.09857984,,,0,,,0
5720AWA10747,,"Meggitt Road",,51.422095608,-3.278229827,,,0,,,0
5720VGA02586,,"Meliden Road",,51.435064531,-3.182058743,,,0,,,0
5710AWA10267,,"Melrose Avenue",,51.499245322,-3.161734373,,,0,,,0
5710AWA10648,,"Melrose Court",,51.499993731,-3.163338157,,,0,,,0
5720AWA10740,,"Melville Close",,51.42406427,-3.27415683,,,0,,,0
5720AWA10741,,"Melville Close",,51.423776822,-3.274815628,,,0,,,0
5710WDB23367,,"Menai Way",,51.520397991,-3.111235431,,,0,,,0
5710AWA10793,,"Mercia Road",,51.482653087,-3.139048125,,,0,,,0
5710AWA10792,,"Mercia Road",,51.483144863,-3.139334009,,,0,,,0
5710AWA11647,,"Mermaid Quay",,51.463287406,-3.166190251,,,0,,,0
5710AWA11648,,"Mermiad Quay",,51.464147905,-3.165813435,,,0,,,0
5720AWA12359,,"Merrie Harrier",,51.444195007,-3.198525642,,,0,,,0
5720AWA10386,,"Merrie Harrier",,51.44548493,-3.19812773,,,0,,,0
5720AWA12390,,"Merrie Harrier",,51.444600842,-3.19752901,,,0,,,0
5720AWA10387,,"Merrie Harrier",,51.444059293,-3.199486167,,,0,,,0
5720AWA10748,,"Merthyr Dyfan Road",,51.425211108,-3.272800735,,,0,,,0
5720AWA10739,,"Merthyr Dyfan Road",,51.425705108,-3.270656928,,,0,,,0
5710AWA11070,,"Merthyr Road Shops",,51.512438757,-3.219079074,,,0,,,0
5710AWA11069,,"Merthyr Road Shops",,51.51253472,-3.219362647,,,0,,,0
5710AWA10789,,"Mervyn Road",,51.4843515,-3.141005901,,,0,,,0
5710AWA10790,,"Mervyn Road",,51.484152062,-3.142095459,,,0,,,0
5710WDB21693,,"Meteor Court",,51.482469965,-3.162287227,,,0,,,0
5710AWA10772,,"Methodist Church",,51.483050395,-3.149931126,,,0,,,0
5720AWA10419,,"Michaelston Close",,51.42098132,-3.258222025,,,0,,,0
5720AWA10420,,"Michaelston Close",,51.420919938,-3.258076519,,,0,,,0
5710AWA11451,,"Michaelston College",,51.47328138,-3.270502845,,,0,,,0
5710AWA11453,,"Michaelston Road",,51.473878159,-3.269367531,,,0,,,0
5710CBZ02503,,"Mill Place",,51.54149638,-3.17723017,,,0,,,0
5710WDB48459,,"Mill Road",,51.532868083,-3.179530533,,,0,,,0
5710AWA11564,,"Mill Road",,51.483832322,-3.233135343,,,0,,,0
5710WDB23368,,"Mill Road",,51.543743465,-3.177317014,,,0,,,0
5710WDB25076,,"Millennium Centre",,51.465138307,-3.164109309,,,0,,,0
5720AWA11994,,"Milton Rd",,51.438615911,-3.186553022,,,0,,,0
5720AWA11995,,"Milton Rd",,51.438665916,-3.186942782,,,0,,,0
5720AWL26199,,"Minehead Avenue",,51.40651694,-3.216992782,,,0,,,0
